502907099999	9	19	441.0
502907099999	10	3	281.0
502907099999	10	6	1111.0
502907099999	10	7	1061.0
502907099999	10	8	781.0
502907099999	10	11	691.0
502907099999	10	12	171.0
502907099999	10	17	61.0
502907099999	10	18	221.0
502907099999	10	19	391.0
502907099999	10	21	941.0
502907099999	10	22	941.0
502907099999	10	24	501.0
502907099999	10	25	781.0
502907099999	10	26	781.0
502907099999	10	27	781.0
502907099999	10	28	831.0
502907099999	10	30	391.0
502907099999	10	31	781.0
502907099999	11	1	111.0
502907099999	11	4	171.0
502907099999	11	5	281.0
502907099999	11	8	171.0
502907099999	11	10	251.0
502907099999	11	11	221.0
502907099999	11	16	171.0
502907099999	11	17	221.0
502907099999	11	21	221.0
502907099999	11	25	221.0
502907099999	11	26	501.0
502907099999	11	27	61.0
502907099999	11	29	331.0
502907099999	12	1	941.0
502907099999	12	2	781.0
502907099999	12	3	831.0
502907099999	12	6	61.0
502907099999	12	7	1.0
502907099999	12	8	111.0
502907099999	12	10	891.0
502907099999	12	11	781.0
502907099999	12	12	941.0
502907099999	12	15	171.0
502907099999	12	16	171.0
502907099999	12	17	221.0
502907099999	12	20	331.0
502907099999	12	21	441.0
502907099999	12	25	61.0
502907099999	12	28	1171.0
502907099999	12	30	1031.0
502907099999	12	31	831.0
502960099999	1	1	1001.0
502960099999	1	2	1281.0
502960099999	1	4	441.0
502960099999	1	5	1.0
502960099999	1	7	1061.0
502960099999	1	8	391.0
502960099999	1	10	141.0
502960099999	1	13	611.0
502960099999	1	14	1061.0
502960099999	1	15	611.0
502960099999	1	19	1061.0
502960099999	1	20	221.0
502960099999	1	21	556.0
502960099999	1	22	171.0
502960099999	1	24	221.0
502960099999	1	25	111.0
502960099999	1	26	111.0
502960099999	1	27	196.0
502960099999	1	28	221.0
502960099999	1	29	441.0
502960099999	1	31	501.0
502960099999	2	1	171.0
502960099999	2	2	611.0
502960099999	2	4	221.0
502960099999	2	5	391.0
502960099999	2	6	1281.0
502960099999	2	7	666.0
502960099999	2	8	781.0
502960099999	2	9	61.0
502960099999	2	10	1171.0
502960099999	2	11	1331.0
502960099999	2	12	561.0
502960099999	2	17	1061.0
502960099999	2	20	781.0
502960099999	2	23	1171.0
502960099999	2	24	1721.0
502960099999	2	25	611.0
502960099999	2	27	416.0
502960099999	2	28	221.0
502960099999	3	1	61.0
502960099999	3	2	61.0
502960099999	3	3	831.0
502960099999	3	4	586.0
502960099999	3	5	386.0
502960099999	3	6	171.0
502960099999	3	7	221.0
502960099999	3	8	1111.0
502960099999	3	9	1561.0
502960099999	3	14	171.0
502960099999	3	16	56.0
502960099999	3	17	61.0
502960099999	3	19	561.0
502960099999	3	20	671.0
502960099999	3	22	721.0
502960099999	3	23	671.0
502960099999	3	24	391.0
502960099999	3	25	171.0
502960099999	3	26	61.0
502960099999	3	27	171.0
502960099999	3	28	281.0
502960099999	3	29	111.0
502960099999	3	31	331.0
502960099999	4	1	281.0
502960099999	4	4	391.0
502960099999	4	5	61.0
502960099999	4	9	171.0
502960099999	4	10	171.0
502960099999	4	15	331.0
502960099999	4	16	221.0
502960099999	4	17	391.0
502960099999	5	2	1.0
502960099999	5	8	171.0
502960099999	5	16	831.0
502960099999	5	17	501.0
502960099999	5	18	611.0
502960099999	5	28	831.0
502960099999	6	2	1441.0
502960099999	6	9	721.0
502960099999	6	10	781.0
502960099999	6	14	1251.0
502960099999	6	15	1501.0
502960099999	6	16	1171.0
502960099999	6	17	1276.0
502960099999	6	21	1281.0
502960099999	6	26	1751.0
502960099999	6	27	1171.0
502960099999	7	1	941.0
502960099999	7	2	891.0
502960099999	7	5	1331.0
502960099999	7	8	1441.0
502960099999	7	9	1111.0
502960099999	7	11	1111.0
502960099999	7	12	1441.0
502960099999	7	13	1611.0
502960099999	7	14	1831.0
502960099999	7	16	1501.0
502960099999	7	20	1671.0
502960099999	7	21	1391.0
502960099999	7	26	1941.0
502960099999	7	27	2671.0
502960099999	7	29	1441.0
502960099999	8	1	1171.0
502960099999	8	4	1221.0
502960099999	8	6	1561.0
502960099999	8	9	1221.0
502960099999	8	11	1281.0
502960099999	8	12	1391.0
502960099999	8	13	1171.0
502960099999	8	15	1331.0
502960099999	8	16	1221.0
502960099999	8	18	1561.0
502960099999	8	20	1331.0
502960099999	8	22	1221.0
502960099999	8	24	1281.0
502960099999	8	25	1171.0
502960099999	8	26	1561.0
502960099999	8	28	1561.0
502960099999	8	29	1171.0
502960099999	8	30	1171.0
502960099999	9	1	1061.0
502960099999	9	4	1391.0
502960099999	9	6	1061.0
502960099999	9	12	831.0
502960099999	9	13	941.0
502960099999	9	14	671.0
502960099999	9	15	1026.0
502960099999	9	16	1001.0
502960099999	9	17	1226.0
502960099999	9	18	941.0
502960099999	9	27	831.0
502960099999	9	29	1501.0
502960099999	10	4	1111.0
502960099999	10	6	1281.0
502960099999	10	7	1171.0
502960099999	10	8	721.0
502960099999	10	9	891.0
502960099999	10	11	111.0
502960099999	10	14	441.0
502960099999	10	16	941.0
502960099999	10	19	721.0
502960099999	10	20	61.0
502960099999	10	24	331.0
502960099999	10	26	671.0
502960099999	10	27	781.0
502960099999	10	28	891.0
502960099999	10	29	1111.0
502960099999	10	30	561.0
502960099999	11	1	831.0
502960099999	11	3	226.0
502960099999	11	4	61.0
502960099999	11	5	171.0
502960099999	11	8	61.0
502960099999	11	9	251.0
502960099999	11	10	391.0
502960099999	11	13	441.0
502960099999	11	14	501.0
502960099999	11	15	831.0
502960099999	11	17	111.0
502960099999	11	19	441.0
502960099999	11	20	391.0
502960099999	11	24	891.0
502960099999	11	27	61.0
502960099999	11	28	611.0
502960099999	11	30	1281.0
502960099999	12	1	1001.0
502960099999	12	2	171.0
502960099999	12	3	501.0
502960099999	12	6	111.0
502960099999	12	7	111.0
502960099999	12	8	111.0
502960099999	12	9	561.0
502960099999	12	10	1221.0
502960099999	12	11	1331.0
502960099999	12	12	1171.0
502960099999	12	15	831.0
502960099999	12	16	941.0
502960099999	12	17	691.0
502960099999	12	19	561.0
502960099999	12	21	891.0
502960099999	12	27	751.0
502960099999	12	28	441.0
502960099999	12	29	861.0
502960099999	12	30	331.0
502981099999	1	1	61.0
502981099999	1	3	221.0
502981099999	1	4	61.0
502981099999	1	8	226.0
502981099999	1	14	221.0
502981099999	1	15	111.0
502981099999	1	17	171.0
502981099999	1	19	306.0
502981099999	1	20	166.0
502981099999	1	27	111.0
502981099999	1	28	166.0
502981099999	1	30	251.0
502981099999	2	4	196.0
502981099999	2	5	1.0
502981099999	2	6	111.0
502981099999	2	8	281.0
502981099999	2	10	671.0
502981099999	2	11	836.0
502981099999	2	18	281.0
502981099999	2	23	831.0
502981099999	2	27	171.0
502981099999	3	6	61.0
502981099999	3	7	1.0
502981099999	3	8	831.0
502981099999	3	9	1061.0
502981099999	3	11	171.0
502981099999	3	16	171.0
502981099999	3	20	61.0
502981099999	3	21	501.0
502981099999	3	22	196.0
502981099999	3	23	61.0
502981099999	3	24	1.0
502981099999	3	25	61.0
502981099999	3	27	391.0
502981099999	3	31	111.0
502981099999	4	1	281.0
502981099999	4	2	281.0
502981099999	4	4	281.0
502981099999	4	6	111.0
502981099999	4	8	391.0
502981099999	4	14	221.0
502981099999	4	15	171.0
502981099999	4	16	61.0
502981099999	4	18	221.0
502981099999	5	1	111.0
502981099999	5	7	61.0
502981099999	5	8	61.0
502981099999	5	9	111.0
502981099999	5	13	281.0
502981099999	5	14	391.0
502981099999	5	16	671.0
502981099999	5	17	281.0
502981099999	5	18	501.0
502981099999	5	29	891.0
502981099999	6	1	501.0
502981099999	6	2	941.0
502981099999	6	6	671.0
502981099999	6	9	671.0
502981099999	6	11	1111.0
502981099999	6	13	861.0
502981099999	6	23	781.0
502981099999	6	27	1221.0
502981099999	7	5	1061.0
502981099999	7	11	1001.0
502981099999	7	12	1061.0
502981099999	7	14	1061.0
502981099999	7	20	1061.0
502981099999	8	4	1831.0
502981099999	8	9	1501.0
502981099999	8	11	1281.0
502981099999	8	15	2061.0
502981099999	8	19	1331.0
502981099999	8	20	1721.0
502981099999	8	23	1561.0
502981099999	8	27	1501.0
502981099999	8	28	1331.0
502981099999	8	29	1221.0
502981099999	8	30	1331.0
502981099999	8	31	1281.0
502981099999	9	1	1171.0
502981099999	9	12	941.0
502981099999	9	13	831.0
502981099999	9	15	1331.0
502981099999	9	16	1061.0
502981099999	9	17	1441.0
502981099999	9	18	1081.0
502981099999	9	28	1441.0
502981099999	10	1	281.0
502981099999	10	3	781.0
502981099999	10	4	331.0
502981099999	10	6	1331.0
502981099999	10	7	1061.0
502981099999	10	8	1001.0
502981099999	10	11	781.0
502981099999	10	12	561.0
502981099999	10	15	806.0
502981099999	10	16	671.0
502981099999	10	17	1111.0
502981099999	10	18	781.0
502981099999	10	19	561.0
502981099999	10	21	331.0
502981099999	10	22	611.0
502981099999	10	24	721.0
502981099999	10	25	1001.0
502981099999	10	26	1001.0
502981099999	10	27	1001.0
502981099999	10	28	1061.0
502981099999	10	30	611.0
502981099999	11	7	501.0
502981099999	11	8	111.0
502981099999	11	9	281.0
502981099999	11	13	336.0
502981099999	11	14	61.0
502981099999	11	17	281.0
502981099999	11	18	1.0
502981099999	11	19	111.0
502981099999	11	20	171.0
502981099999	11	22	111.0
502981099999	11	25	111.0
502981099999	11	26	111.0
502981099999	11	28	171.0
502981099999	11	29	221.0
502981099999	11	30	501.0
502981099999	12	1	556.0
502981099999	12	2	556.0
502981099999	12	3	941.0
502981099999	12	9	111.0
502981099999	12	10	501.0
502981099999	12	11	361.0
502981099999	12	12	306.0
502981099999	12	13	221.0
502981099999	12	15	421.0
502981099999	12	16	561.0
502981099999	12	17	281.0
502981099999	12	18	61.0
502981099999	12	20	61.0
502981099999	12	21	1.0
502981099999	12	25	61.0
502981099999	12	26	721.0
502981099999	12	28	61.0
502981099999	12	29	221.0
502981099999	12	30	111.0
522707099999	1	4	1831.0
522707099999	1	9	671.0
522707099999	1	10	611.0
522707099999	1	11	1001.0
522707099999	1	16	1441.0
522707099999	1	17	1331.0
522707099999	1	20	2111.0
522707099999	1	23	2001.0
522707099999	1	26	61.0
522707099999	1	27	61.0
522707099999	1	28	331.0
522707099999	2	7	1831.0
522707099999	2	8	941.0
522707099999	2	9	721.0
522707099999	2	11	1561.0
522707099999	2	12	1111.0
522707099999	2	13	671.0
522707099999	2	14	1111.0
522707099999	2	16	111.0
522707099999	2	17	61.0
522707099999	2	23	281.0
522707099999	2	28	781.0
522707099999	3	1	331.0
522707099999	3	2	1.0
522707099999	3	6	1561.0
522707099999	3	17	281.0
522707099999	3	20	1391.0
522707099999	3	21	1891.0
522707099999	3	23	891.0
522707099999	3	26	61.0
522707099999	3	27	171.0
522707099999	3	29	171.0
522707099999	3	30	331.0
522707099999	4	7	221.0
522707099999	5	2	441.0
522707099999	5	5	441.0
522707099999	5	7	281.0
522707099999	5	8	281.0
522707099999	5	24	611.0
522707099999	5	26	1111.0
522707099999	5	28	831.0
522707099999	5	31	1061.0
522707099999	6	1	781.0
522707099999	6	9	1221.0
522707099999	6	11	1171.0
522707099999	6	14	1441.0
522707099999	6	18	941.0
522707099999	6	28	1221.0
522707099999	7	2	1331.0
522707099999	7	8	941.0
522707099999	7	9	671.0
522707099999	7	10	1221.0
522707099999	7	12	1501.0
522707099999	7	17	2171.0
522707099999	7	19	1561.0
522707099999	7	22	1671.0
522707099999	7	24	1941.0
522707099999	7	25	1391.0
522707099999	7	29	1721.0
522707099999	7	30	1501.0
522707099999	7	31	1221.0
522707099999	8	2	1501.0
522707099999	8	3	1781.0
522707099999	8	4	1501.0
522707099999	8	10	1561.0
522707099999	8	13	1501.0
522707099999	8	14	1501.0
522707099999	8	15	1561.0
522707099999	8	16	1171.0
522707099999	8	20	1501.0
522707099999	8	21	1391.0
522707099999	8	22	1061.0
522707099999	8	23	1001.0
522707099999	8	25	1831.0
522707099999	9	4	1331.0
522707099999	9	6	1281.0
522707099999	9	8	1171.0
522707099999	9	9	1221.0
522707099999	9	13	1221.0
522707099999	9	14	891.0
522707099999	9	15	721.0
522707099999	9	17	1171.0
522707099999	9	19	721.0
522707099999	9	20	221.0
522707099999	9	24	501.0
522707099999	9	27	781.0
522707099999	10	3	501.0
522707099999	10	11	111.0
522707099999	10	13	61.0
522707099999	10	18	501.0
522707099999	10	19	61.0
522707099999	10	22	941.0
522707099999	10	24	501.0
522707099999	10	30	441.0
522707099999	11	1	111.0
522707099999	11	2	1.0
522707099999	11	13	61.0
522707099999	11	20	441.0
522707099999	11	22	671.0
522707099999	11	28	561.0
522707099999	11	29	1001.0
522707099999	12	16	501.0
522707099999	12	18	1441.0
522707099999	12	21	2061.0
522707099999	12	22	1721.0
522707099999	12	23	1611.0
522707099999	12	27	1061.0
802960099999	11	20	221.0
802981099999	5	11	891.0
802981099999	5	31	781.0
902907099999	1	1	941.0
902907099999	1	2	1196.0
902907099999	1	3	1226.0
902907099999	1	4	721.0
902907099999	1	5	391.0
902907099999	1	6	696.0
902907099999	1	7	306.0
902907099999	1	8	331.0
902907099999	1	9	696.0
902907099999	1	10	611.0
902907099999	1	11	861.0
902907099999	1	12	781.0
902907099999	1	13	531.0
902907099999	1	14	916.0
902907099999	1	15	806.0
902907099999	1	16	361.0
902907099999	1	17	696.0
902907099999	1	18	1086.0
902907099999	1	19	1136.0
902907099999	1	20	696.0
902907099999	1	21	861.0
902907099999	1	22	921.0
902907099999	1	23	276.0
902907099999	1	24	251.0
902907099999	1	25	86.0
902907099999	1	26	166.0
902907099999	1	27	391.0
902907099999	1	28	531.0
902907099999	1	29	726.0
902907099999	1	30	861.0
902907099999	1	31	1281.0
902907099999	2	1	526.0
902907099999	2	2	366.0
902907099999	2	3	666.0
902907099999	2	4	1221.0
902907099999	2	5	1111.0
902907099999	2	6	1611.0
902907099999	2	7	1221.0
902907099999	2	8	1221.0
902907099999	2	9	1636.0
902907099999	2	10	1971.0
902907099999	2	11	2056.0
902907099999	2	12	1421.0
902907099999	2	13	1501.0
902907099999	2	14	1861.0
902907099999	2	15	2001.0
902907099999	2	16	866.0
902907099999	2	17	1391.0
902907099999	2	18	1026.0
902907099999	2	19	1056.0
902907099999	2	20	751.0
902907099999	2	21	476.0
902907099999	2	22	1056.0
902907099999	2	23	1116.0
902907099999	2	24	976.0
902907099999	2	25	1166.0
902907099999	2	26	836.0
902907099999	2	27	921.0
902907099999	2	28	1031.0
902907099999	3	1	1441.0
902907099999	3	2	1586.0
902907099999	3	3	1416.0
902907099999	3	4	1001.0
902907099999	3	5	556.0
902907099999	3	6	331.0
902907099999	3	7	501.0
902907099999	3	8	1111.0
902907099999	3	9	1306.0
902907099999	3	10	1171.0
902907099999	3	11	1081.0
902907099999	3	12	1306.0
902907099999	3	13	941.0
902907099999	3	14	751.0
902907099999	3	15	361.0
902907099999	3	16	586.0
902907099999	3	17	971.0
902907099999	3	18	1306.0
902907099999	3	19	1361.0
902907099999	3	20	1306.0
902907099999	3	21	1471.0
902907099999	3	22	1001.0
902907099999	3	23	586.0
902907099999	3	24	556.0
902907099999	3	25	1561.0
902907099999	3	26	946.0
902907099999	3	27	1306.0
902907099999	3	28	1276.0
902907099999	3	29	1081.0
902907099999	3	30	1171.0
902907099999	3	31	1366.0
902907099999	4	1	1501.0
902907099999	4	2	366.0
902907099999	4	3	891.0
902907099999	4	4	501.0
902907099999	4	5	836.0
902907099999	4	6	721.0
902907099999	4	7	806.0
902907099999	4	8	1111.0
902907099999	4	9	916.0
902907099999	4	10	946.0
902907099999	4	11	641.0
902907099999	4	12	421.0
902907099999	4	13	281.0
902907099999	4	14	281.0
902907099999	4	15	501.0
902907099999	4	16	471.0
902907099999	4	17	306.0
902907099999	4	18	226.0
902907099999	4	19	336.0
902907099999	4	20	171.0
902907099999	4	21	366.0
902907099999	4	22	421.0
902907099999	4	23	196.0
902907099999	4	24	251.0
902907099999	4	25	361.0
902907099999	4	26	446.0
902907099999	4	27	641.0
902907099999	4	28	636.0
902907099999	4	29	416.0
902907099999	4	30	501.0
902907099999	5	1	611.0
902907099999	5	2	391.0
902907099999	5	3	306.0
902907099999	5	4	196.0
902907099999	5	5	196.0
902907099999	5	6	331.0
902907099999	5	7	221.0
902907099999	5	8	251.0
902907099999	5	9	361.0
902907099999	5	10	196.0
902907099999	5	11	446.0
902907099999	5	12	446.0
902907099999	5	13	501.0
902907099999	5	14	501.0
902907099999	5	15	446.0
902907099999	5	16	501.0
902907099999	5	17	416.0
902907099999	5	18	501.0
902907099999	5	19	386.0
902907099999	5	20	416.0
902907099999	5	21	441.0
902907099999	5	22	416.0
902907099999	5	23	416.0
902907099999	5	24	361.0
902907099999	5	25	531.0
902907099999	5	26	446.0
902907099999	5	27	361.0
902907099999	5	28	441.0
902907099999	5	29	471.0
902907099999	5	30	556.0
902907099999	5	31	391.0
902907099999	6	1	446.0
902907099999	6	2	691.0
902907099999	6	3	611.0
902907099999	6	4	556.0
902907099999	6	5	806.0
902907099999	6	6	611.0
902907099999	6	7	751.0
902907099999	6	8	751.0
902907099999	6	9	921.0
902907099999	6	10	921.0
902907099999	6	11	751.0
902907099999	6	12	751.0
902907099999	6	13	696.0
902907099999	6	14	726.0
902907099999	6	15	696.0
902907099999	6	16	696.0
902907099999	6	17	806.0
902907099999	6	18	1056.0
902907099999	6	19	1001.0
902907099999	6	20	916.0
902907099999	6	21	946.0
902907099999	6	22	1081.0
902907099999	6	23	1196.0
902907099999	6	24	1361.0
902907099999	6	25	1386.0
902907099999	6	26	1446.0
902907099999	6	27	1111.0
902907099999	6	28	1086.0
902907099999	6	29	1056.0
902907099999	6	30	1086.0
902907099999	7	1	1086.0
902907099999	7	2	1056.0
902907099999	7	3	1081.0
902907099999	7	4	1166.0
902907099999	7	5	1281.0
902907099999	7	6	1306.0
902907099999	7	7	1306.0
902907099999	7	8	1166.0
902907099999	7	9	1306.0
902907099999	7	10	1361.0
902907099999	7	11	1331.0
902907099999	7	12	1221.0
902907099999	7	13	1421.0
902907099999	7	14	1391.0
902907099999	7	15	1416.0
902907099999	7	16	1476.0
902907099999	7	17	1501.0
902907099999	7	18	1641.0
902907099999	7	19	1611.0
902907099999	7	20	2111.0
902907099999	7	21	1556.0
902907099999	7	22	1531.0
902907099999	7	23	1776.0
902907099999	7	24	1751.0
902907099999	7	25	1891.0
902907099999	7	26	1776.0
902907099999	7	27	1671.0
902907099999	7	28	1806.0
902907099999	7	29	1671.0
902907099999	7	30	1526.0
902907099999	7	31	1581.0
902907099999	8	1	1556.0
902907099999	8	2	1776.0
902907099999	8	3	1586.0
902907099999	8	4	1666.0
902907099999	8	5	1416.0
902907099999	8	6	1476.0
902907099999	8	7	1476.0
902907099999	8	8	1581.0
902907099999	8	9	1471.0
902907099999	8	10	1556.0
902907099999	8	11	1666.0
902907099999	8	12	1526.0
902907099999	8	13	1531.0
902907099999	8	14	1501.0
902907099999	8	15	1556.0
902907099999	8	16	1831.0
902907099999	8	17	1416.0
902907099999	8	18	1471.0
902907099999	8	19	1531.0
902907099999	8	20	1366.0
902907099999	8	21	1226.0
902907099999	8	22	1276.0
902907099999	8	23	1361.0
902907099999	8	24	1471.0
902907099999	8	25	1221.0
902907099999	8	26	1281.0
902907099999	8	27	1416.0
902907099999	8	28	1446.0
902907099999	8	29	1276.0
902907099999	8	30	1166.0
902907099999	8	31	1086.0
902907099999	9	1	1001.0
902907099999	9	2	946.0
902907099999	9	3	1141.0
902907099999	9	4	1116.0
902907099999	9	5	1086.0
902907099999	9	6	1116.0
902907099999	9	7	1111.0
902907099999	9	8	1141.0
902907099999	9	9	1141.0
902907099999	9	10	1056.0
902907099999	9	11	921.0
902907099999	9	12	916.0
902907099999	9	13	976.0
902907099999	9	14	946.0
902907099999	9	15	891.0
902907099999	9	16	946.0
902907099999	9	17	1056.0
902907099999	9	18	921.0
902907099999	9	19	806.0
902907099999	9	20	861.0
902907099999	9	21	781.0
902907099999	9	22	946.0
902907099999	9	23	971.0
902907099999	9	24	1116.0
902907099999	9	25	946.0
902907099999	9	26	971.0
902907099999	9	27	946.0
902907099999	9	28	976.0
902907099999	9	29	946.0
902907099999	9	30	776.0
902907099999	10	1	696.0
902907099999	10	2	691.0
902907099999	10	3	891.0
902907099999	10	4	751.0
902907099999	10	5	921.0
902907099999	10	6	1031.0
902907099999	10	7	891.0
902907099999	10	8	721.0
902907099999	10	9	751.0
902907099999	10	10	726.0
902907099999	10	11	696.0
902907099999	10	12	471.0
902907099999	10	13	501.0
902907099999	10	14	361.0
902907099999	10	15	501.0
902907099999	10	16	636.0
902907099999	10	17	586.0
902907099999	10	18	501.0
902907099999	10	19	361.0
902907099999	10	20	531.0
902907099999	10	21	526.0
902907099999	10	22	726.0
902907099999	10	23	671.0
902907099999	10	24	611.0
902907099999	10	25	666.0
902907099999	10	26	611.0
902907099999	10	27	611.0
902907099999	10	28	666.0
902907099999	10	29	581.0
902907099999	10	30	556.0
902907099999	10	31	471.0
902907099999	11	1	556.0
902907099999	11	2	501.0
902907099999	11	3	306.0
902907099999	11	4	281.0
902907099999	11	5	556.0
902907099999	11	6	446.0
902907099999	11	7	336.0
902907099999	11	8	196.0
902907099999	11	9	226.0
902907099999	11	10	331.0
902907099999	11	11	386.0
902907099999	11	12	221.0
902907099999	11	13	501.0
902907099999	11	14	531.0
902907099999	11	15	336.0
902907099999	11	16	446.0
902907099999	11	17	196.0
902907099999	11	18	251.0
902907099999	11	19	361.0
902907099999	11	20	441.0
902907099999	11	21	251.0
902907099999	11	22	526.0
902907099999	11	23	306.0
902907099999	11	24	616.0
902907099999	11	25	641.0
902907099999	11	26	446.0
902907099999	11	27	386.0
902907099999	11	28	476.0
902907099999	11	29	441.0
902907099999	11	30	886.0
902907099999	12	1	806.0
902907099999	12	2	861.0
902907099999	12	3	1171.0
902907099999	12	4	751.0
902907099999	12	5	166.0
902907099999	12	6	171.0
902907099999	12	7	31.0
902907099999	12	8	111.0
902907099999	12	9	366.0
902907099999	12	10	281.0
902907099999	12	11	221.0
902907099999	12	12	111.0
902907099999	12	13	581.0
902907099999	12	14	306.0
902907099999	12	15	611.0
902907099999	12	16	781.0
902907099999	12	17	776.0
902907099999	12	18	861.0
902907099999	12	19	721.0
902907099999	12	20	476.0
902907099999	12	21	501.0
902907099999	12	22	611.0
902907099999	12	23	776.0
902907099999	12	24	556.0
902907099999	12	25	641.0
902907099999	12	26	1031.0
902907099999	12	27	1141.0
902907099999	12	28	1171.0
902907099999	12	29	1281.0
902907099999	12	31	1061.0
902950099999	1	1	941.0
902950099999	1	2	751.0
902950099999	1	3	831.0
902950099999	1	4	641.0
902950099999	1	5	226.0
902950099999	1	6	726.0
902950099999	1	7	666.0
902950099999	1	8	221.0
902950099999	1	9	306.0
902950099999	1	10	111.0
902950099999	1	11	421.0
902950099999	1	12	696.0
902950099999	1	13	446.0
902950099999	1	14	641.0
902950099999	1	15	971.0
902950099999	1	16	196.0
902950099999	1	17	611.0
902950099999	1	18	751.0
902950099999	1	19	1136.0
902950099999	1	20	86.0
902950099999	1	21	696.0
902950099999	1	22	866.0
902950099999	1	23	221.0
902950099999	1	24	166.0
902950099999	1	25	141.0
902950099999	1	26	111.0
902950099999	1	27	281.0
902950099999	1	28	611.0
902950099999	1	29	501.0
902950099999	1	30	916.0
902950099999	1	31	806.0
902950099999	2	1	416.0
902950099999	2	2	251.0
902950099999	2	3	781.0
902950099999	2	4	971.0
902950099999	2	5	1306.0
902950099999	2	6	641.0
902950099999	2	7	501.0
902950099999	2	8	556.0
902950099999	2	9	946.0
902950099999	2	10	1166.0
902950099999	2	11	1526.0
902950099999	2	12	1166.0
902950099999	2	13	1361.0
902950099999	2	14	1416.0
902950099999	2	15	1446.0
902950099999	2	16	531.0
902950099999	2	17	891.0
902950099999	2	18	1446.0
902950099999	2	19	836.0
902950099999	2	20	891.0
902950099999	2	21	721.0
902950099999	2	22	726.0
902950099999	2	23	611.0
902950099999	2	24	1001.0
902950099999	2	25	836.0
902950099999	2	26	836.0
902950099999	2	27	581.0
902950099999	2	28	831.0
902950099999	3	1	1001.0
902950099999	3	2	1166.0
902950099999	3	3	1001.0
902950099999	3	4	696.0
902950099999	3	5	586.0
902950099999	3	6	171.0
